x1,x2,max_probability,probability_margin_top2,predicted_class
-0.5551102204408807,-11.071342685370741,0.993835785723855,0.05626263153640754,omega4
-0.5144288577154299,-11.071342685370741,0.9933686389068809,0.053164948432659065,omega4
-0.47374749498997915,-11.071342685370741,0.9928663440997509,0.050136191847906963,omega4
-0.4330661322645284,-11.071342685370741,0.9923262967001557,0.047170201847501425,omega4
-0.39238476953907764,-11.071342685370741,0.9917457053598103,0.0442607060762682,omega4
-0.3517034068136269,-11.071342685370741,0.9911215795806038,0.04140131005697267,omega4
-0.31102204408817613,-11.071342685370741,0.9904507166439958,0.03858548633151948,omega4
-0.2703406813627254,-11.071342685370741,0.9897296878641072,0.035806562472657344,omega4
-0.22965931863727462,-11.071342685370741,0.9889548241600561,0.03305770799772134,omega4
-0.1889779559118221,-11.071342685370741,0.988122200949353,0.030331920220766806,omega4
-0.14829659318637134,-11.071342685370741,0.9872276223717532,0.02762200908549628,omega4
-0.10761523046092059,-11.071342685370741,0.9862666048620576,0.024920581028885502,omega4
-0.06693386773546983,-11.071342685370741,0.9852343601011613,0.022220021934588052,omega4
-0.026252505010019078,-11.071342685370741,0.9841257773874125,0.01951247924632693,omega4
0.014428857715431676,-11.071342685370741,0.9829354054852799,0.016789843324758746,omega4
0.05511022044088243,-11.071342685370741,0.9816574340257271,0.01404372814707544,omega4
0.09579158316633318,-11.071342685370741,0.9802856745527991,0.011265451467111665,omega4
0.13647294589178394,-11.071342685370741,0.9788135413340674,0.008446014575292482,omega4
0.1771543086172347,-11.071342685370741,0.9772340320789874,0.005576081822654455,omega4
0.21783567134268544,-11.071342685370741,0.9755397087392571,0.002645960101729461,omega4
0.258517034068138,-11.071342685370741,0.9740771000895929,0.0003544214904506182,omega2
0.29919839679358873,-11.071342685370741,0.9752101074470556,0.0034355315453057367,omega2
0.3398797595190395,-11.071342685370741,0.9762947997882119,0.006608255488627868,omega2
0.38056112224449024,-11.071342685370741,0.9773331340954275,0.00988391363084995,omega2
0.421242484969941,-11.071342685370741,0.9783269969669908,0.013274277722778116,omega2
0.46192384769539174,-11.071342685370741,0.9792782063693343,0.016791585563010414,omega2
0.5026052104208425,-11.071342685370741,0.9801885134194788,0.020448553143981862,omega2
0.5432865731462933,-11.071342685370741,0.981059604188504,0.02425838376021261,omega2
0.583967935871744,-11.071342685370741,0.9818931015177589,0.028234773435526717,omega2
0.6246492985971948,-11.071342685370741,0.9826905668403598,0.032391911956643926,omega2
0.6653306613226455,-11.071342685370741,0.9834535020013089,0.036744478729825,omega2
0.7060120240480963,-11.071342685370741,0.9841833510702849,0.0413076326068198,omega2
0.7466933867735488,-11.071342685370741,0.9848815021418355,0.046096994758316745,omega2
0.7873747494989995,-11.071342685370741,0.9855492891183132,0.051128623610029345,omega2
0.8280561122244503,-11.071342685370741,0.9861879934714737,0.05641898080168428,omega2
0.8687374749499011,-11.071342685370741,0.9867988459791741,0.06198488708632477,omega2
0.9094188376753518,-11.071342685370741,0.987383028434094,0.06784346706099453,omega2
0.9501002004008026,-11.071342685370741,0.9879416753218394,0.07401208161516526,omega2
0.9907815631262533,-11.071342685370741,0.9884758754661952,0.08050824700600423,omega2
1.031462925851704,-11.071342685370741,0.9889866736396496,0.08734953952604319,omega2
1.0721442885771548,-11.071342685370741,0.9894750721376565,0.09455348482578152,omega2
-1.0026052104208407,-11.028456913827654,0.9970490217358123,0.09877508182620509,omega4
-0.96192384769539,-11.028456913827654,0.9968246077169799,0.09443655196770806,omega4
-0.9212424849699392,-11.028456913827654,0.9965831860953573,0.09023005581203458,omega4
-0.8805611222444885,-11.028456913827654,0.9963234771480497,0.08615030388645817,omega4
-0.8398797595190377,-11.028456913827654,0.9960441063156198,0.08219190607252524,omega4
-0.799198396793587,-11.028456913827654,0.995743597403731,0.07834937606609882,omega4
-0.7585170340681362,-11.028456913827654,0.9954203653339191,0.07461713445304141,omega4
-0.7178356713426854,-11.028456913827654,0.9950727084194894,0.07098951040700774,omega4
-0.6771543086172329,-11.028456913827654,0.9946988001422697,0.06746074201883678,omega4
-0.6364729458917822,-11.028456913827654,0.9942966804058927,0.06402497526956208,omega4
-0.5957915831663314,-11.028456913827654,0.9938642462414714,0.06067626166119333,omega4
-0.5551102204408807,-11.028456913827654,0.9933992419420409,0.057408554521310995,omega4
-0.5144288577154299,-11.028456913827654,0.992899248603016,0.05421570399925146,omega4
-0.47374749498997915,-11.028456913827654,0.992361673047232,0.0510914507733925,omega4
-0.4330661322645284,-11.028456913827654,0.9917837361149975,0.04802941849091302,omega4
-0.39238476953907764,-11.028456913827654,0.9911624603020481,0.04502310496353934,omega4
-0.3517034068136269,-11.028456913827654,0.9904946567315053,0.0420658721453655,omega4
-0.31102204408817613,-11.028456913827654,0.9897769114499911,0.0391509349220166,omega4
-0.2703406813627254,-11.028456913827654,0.9890055710430995,0.03627134874438165,omega4
-0.22965931863727462,-11.028456913827654,0.9881767275715989,0.03341999614506863,omega4
-0.1889779559118221,-11.028456913827654,0.9872862028372478,0.030589572181859093,omega4
-0.14829659318637134,-11.028456913827654,0.986329531996082,0.027772568859926072,omega4
-0.10761523046092059,-11.028456913827654,0.9853019465477411,0.024961258593728886,omega4
-0.06693386773546983,-11.028456913827654,0.984198356742019,0.022147676780507886,omega4
-0.026252505010019078,-11.028456913827654,0.9830133334586271,0.019323603570466252,omega4
0.014428857715431676,-11.028456913827654,0.9817410896333819,0.016480544934302288,omega4
0.05511022044088243,-11.028456913827654,0.9803754613239718,0.013609713147058056,omega4
