date,temperature_max,temperature_min,temperature_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,dew_point_mean,relative_humidity_mean,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,sunshine_duration_hours,wind_speed_max,wind_gust_max,wind_direction_mean,shortwave_radiation_sum,cloud_cover_mean,pressure_msl_mean,et0_fao_evapotranspiration_sum,vapour_pressure_deficit_max,soil_moisture_0_to_7cm_mean
2022-05-01,24.5,9.0,17.349999999999998,23.5,7.4,15.887500000000001,6.629166666666666,55.083333333333336,1.8,1.8,0.0,3.0,11.0,14.3,32.8,247.74775522362003,25.6608,35.416666666666664,1008.1083333333332,5.140000000000001,2.39,0.13745833333333332
2022-05-02,24.2,9.5,17.004166666666666,19.8,8.2,13.4,2.733333333333333,44.375,0.0,0.0,0.0,0.0,11.0,34.4,65.5,243.64787379394548,26.1936,3.8333333333333335,1006.7624999999999,6.36,2.5,0.11270833333333334
2022-05-03,24.6,9.8,17.945833333333333,24.0,7.7,16.141666666666666,2.9958333333333336,40.458333333333336,0.0,0.0,0.0,0.0,11.0,10.6,23.0,312.112546576744,26.8704,14.208333333333334,1009.6625,5.34,2.55,0.08441666666666665
2022-05-04,28.2,11.8,20.841666666666665,25.0,9.5,17.541666666666668,-0.18333333333333326,29.916666666666668,0.1,0.1,0.0,1.0,11.0,23.6,48.2,268.8931015647574,25.398,15.166666666666666,1011.125,6.61,3.38,0.06433333333333334
2022-05-05,28.3,14.0,21.666666666666668,24.6,10.6,17.945833333333333,-5.551115123125783e-17,25.375,0.1,0.1,0.0,1.0,11.0,25.6,53.6,231.70054465255143,24.0588,68.125,1009.8791666666666,6.82,3.27,0.061625000000000006
2022-05-06,27.1,13.7,20.724999999999998,22.0,10.8,17.020833333333332,2.0749999999999997,31.291666666666668,0.0,0.0,0.0,0.0,11.0,32.4,62.3,230.9650589683522,24.0552,56.291666666666664,1008.9916666666667,6.64,3.0,0.06466666666666666
2022-05-07,27.2,11.4,19.879166666666666,23.0,9.8,16.520833333333332,2.7583333333333333,37.5,0.1,0.1,0.0,1.0,11.0,25.2,50.4,212.56762284022201,24.4224,41.5,1010.6750000000001,6.48,3.16,0.06083333333333333
2022-05-08,26.3,13.1,19.279166666666665,21.4,9.2,14.9625,-2.2666666666666666,28.416666666666668,0.1,0.1,0.0,1.0,11.0,31.9,61.6,240.5603235584271,26.28,8.791666666666666,1009.5875,7.25,2.98,0.04758333333333333
2022-05-09,23.9,8.2,17.229166666666668,21.3,4.3,13.35,-10.595833333333333,16.833333333333332,0.0,0.0,0.0,0.0,11.0,17.6,30.2,270.55339841626267,28.656,0.0,1011.5083333333333,6.3100000000000005,2.8,0.0405
2022-05-10,27.5,9.6,19.279166666666665,25.0,5.9,15.145833333333334,-8.049999999999999,17.708333333333332,0.0,0.0,0.0,0.0,11.0,27.8,62.3,262.20340900387697,26.964,8.625,1011.3208333333333,6.99,3.45,0.039
2022-05-11,29.4,12.5,21.083333333333332,25.8,8.3,16.525000000000002,-7.55,16.25,0.0,0.0,0.0,0.0,11.0,25.8,50.8,232.83198591089024,28.3248,0.0,1010.8333333333334,8.05,3.87,0.036
2022-05-12,29.3,12.2,21.266666666666666,25.8,7.9,16.545833333333334,-10.858333333333334,12.541666666666666,0.0,0.0,0.0,0.0,11.0,28.7,51.5,256.3790819958789,28.8684,0.041666666666666664,1010.9291666666667,8.14,3.86,0.035708333333333335
2022-05-13,27.3,11.6,20.120833333333334,24.6,7.7,16.245833333333334,-6.708333333333333,18.25,0.0,0.0,0.0,0.0,11.0,22.7,45.0,344.3151261212143,28.0332,6.0,1010.4125,7.08,3.42,0.0365
2022-05-14,21.7,10.6,16.337500000000002,18.4,7.6,12.620833333333332,-0.7666666666666666,34.5,0.0,0.0,0.0,0.0,11.0,20.2,42.1,17.83996388208038,25.614,22.083333333333332,1016.8958333333334,5.7,2.15,0.030625
2022-05-15,28.6,8.2,19.558333333333334,26.1,4.8,16.304166666666667,-7.533333333333332,20.75,0.0,0.0,0.0,0.0,11.0,13.8,25.6,41.87752680716525,28.6884,0.0,1015.7541666666666,6.37,3.63,0.0335
2022-05-16,33.4,12.2,23.974999999999998,30.8,7.8,19.533333333333335,-8.466666666666667,11.416666666666666,0.0,0.0,0.0,0.0,11.0,32.7,61.6,252.05805785522904,25.0812,7.333333333333333,1010.8291666666668,7.81,4.74,0.033
2022-05-17,34.0,15.2,25.15833333333333,29.5,11.4,20.720833333333335,-4.758333333333334,15.875,0.0,0.0,0.0,0.0,11.0,35.3,70.2,245.7928087262532,26.3124,48.875,1007.1041666666666,8.62,5.06,0.0325
2022-05-18,31.9,15.4,24.795833333333334,26.5,11.9,19.904166666666665,-7.175,14.166666666666666,0.0,0.0,0.0,0.0,11.0,39.5,71.6,273.4885997612045,28.8936,4.833333333333333,1009.4583333333334,9.15,4.59,0.03475
2022-05-19,31.8,15.6,24.45,29.7,12.1,21.162499999999998,-4.8374999999999995,16.291666666666668,0.0,0.0,0.0,0.0,11.0,18.9,38.5,309.78799350647193,28.5264,0.0,1010.7624999999999,7.14,4.41,0.034875
2022-05-20,33.6,15.3,25.3125,30.6,11.2,21.65833333333333,-6.441666666666666,13.208333333333334,0.0,0.0,0.0,0.0,11.0,21.3,46.1,266.7287525072873,28.242,24.458333333333332,1010.0541666666667,7.59,4.87,0.034125
2022-05-21,33.2,18.5,26.40833333333333,27.6,15.0,21.191666666666666,-5.883333333333334,14.041666666666666,0.0,0.0,0.0,0.0,11.0,34.6,65.9,261.78231717064654,28.3968,13.333333333333334,1007.9708333333333,9.97,4.8,0.03345833333333333
2022-05-22,29.4,12.6,21.8625,26.9,9.0,18.470833333333335,-7.716666666666666,16.666666666666668,0.0,0.0,0.0,0.0,11.0,12.7,24.5,57.28662437126652,29.0808,4.041666666666667,1010.8166666666666,6.7700000000000005,3.86,0.033
2022-05-23,34.2,13.4,24.72083333333333,32.7,9.7,20.679166666666667,-6.479166666666667,13.583333333333334,0.0,0.0,0.0,0.0,11.0,29.6,55.8,281.7085772268763,25.2612,11.916666666666666,1004.9708333333333,7.65,5.03,0.0325
2022-05-24,32.4,18.2,25.233333333333334,26.9,14.1,19.766666666666666,-12.174999999999999,9.833333333333334,0.0,0.0,0.0,0.0,11.0,27.7,53.3,247.95168584737274,29.7036,0.25,1003.2708333333334,9.88,4.74,0.032
2022-05-25,31.1,14.3,23.666666666666668,28.1,10.2,19.25,-10.654166666666667,11.0,0.0,0.0,0.0,0.0,11.0,26.4,45.4,258.51452591531046,29.484,0.2916666666666667,1008.9083333333333,8.37,4.34,0.0315
2022-05-26,30.6,15.7,24.108333333333334,28.0,11.5,19.891666666666666,-7.641666666666667,13.583333333333334,0.0,0.0,0.0,0.0,11.0,21.7,39.6,264.0859054273177,29.07,2.0833333333333335,1009.4041666666667,8.33,4.22,0.031
2022-05-27,29.8,15.5,23.46666666666667,28.3,12.2,20.379166666666666,-1.3708333333333333,21.083333333333332,0.0,0.0,0.0,0.0,11.0,15.8,29.5,73.86936476524068,28.4004,3.0416666666666665,1010.4625,7.21,3.75,0.0305
2022-05-28,30.4,17.2,24.15833333333333,26.8,14.0,20.7625,-1.6458333333333333,20.041666666666668,0.0,0.0,0.0,0.0,11.0,19.6,40.7,111.94790033478051,25.9776,28.291666666666668,1010.0083333333333,7.1000000000000005,3.95,0.029249999999999998
2022-05-29,30.1,15.7,23.429166666666664,27.1,11.8,19.6375,-5.2749999999999995,15.541666666666666,0.0,0.0,0.0,0.0,11.0,21.9,39.6,28.13174605960195,27.7632,17.125,1011.1333333333333,7.4399999999999995,3.88,0.029249999999999998
2022-05-30,30.2,16.1,23.775000000000002,27.9,11.9,20.158333333333335,-6.029166666666666,14.166666666666666,0.0,0.0,0.0,0.0,11.0,17.4,36.0,41.36560861640787,27.4428,18.458333333333332,1011.1208333333334,7.11,3.93,0.028625
2022-05-31,30.1,16.6,24.275000000000002,27.0,13.1,20.095833333333335,-9.904166666666667,10.625,0.0,0.0,0.0,0.0,12.0,19.5,34.6,120.90215667408357,29.0484,0.041666666666666664,1010.8041666666667,7.89,4.03,0.028458333333333335
2022-06-01,30.9,16.7,24.875,27.6,13.4,20.745833333333334,-8.804166666666667,10.833333333333334,0.0,0.0,0.0,0.0,11.0,17.1,34.2,85.5474345937522,28.6488,1.875,1011.7624999999999,7.8100000000000005,4.16,0.028
2022-06-02,32.1,17.2,25.754166666666666,29.3,12.9,21.775000000000002,-7.470833333333334,11.458333333333334,0.0,0.0,0.0,0.0,11.0,20.6,39.6,82.90983653790333,28.5048,12.416666666666666,1013.0791666666668,7.7700000000000005,4.4,0.027583333333333335
2022-06-03,33.1,19.2,26.71666666666667,31.5,15.1,23.141666666666666,-5.016666666666667,13.041666666666666,0.0,0.0,0.0,0.0,11.0,19.9,40.3,61.943357548408635,28.1196,8.875,1013.4875000000001,7.8,4.65,0.027375
2022-06-04,33.0,18.7,27.054166666666664,31.7,15.5,23.71666666666667,-3.8000000000000003,13.708333333333334,0.0,0.0,0.0,0.0,11.0,15.0,33.8,64.2513558405151,27.63,23.125,1012.7666666666668,7.5,4.57,0.026208333333333333
2022-06-05,34.1,18.3,27.708333333333332,32.9,14.8,24.7,-3.0749999999999997,14.125,0.0,0.0,0.0,0.0,11.0,21.5,40.3,323.35424652133935,28.476,28.625,1010.6041666666666,7.41,4.89,0.025791666666666668
2022-06-06,35.0,20.2,29.02916666666667,33.7,16.5,26.108333333333334,-1.7874999999999999,14.083333333333334,0.0,0.0,0.0,0.0,11.0,24.3,43.6,349.043786467732,26.5104,40.708333333333336,1008.2041666666668,7.21,5.13,0.025000000000000005
2022-06-07,35.6,21.1,29.77916666666667,33.3,18.1,26.566666666666666,-2.0708333333333333,13.708333333333334,0.0,0.0,0.0,0.0,11.0,17.3,31.3,293.54253196294087,25.8192,49.75,1007.3375,7.5,5.35,0.024541666666666666
2022-06-08,37.3,21.3,30.479166666666668,34.6,18.0,26.65416666666667,-4.945833333333334,10.958333333333334,0.0,0.0,0.0,0.0,11.0,21.3,44.3,257.80139720113937,27.1512,18.333333333333332,1007.5541666666667,8.63,6.04,0.023833333333333335
2022-06-09,37.3,22.7,30.691666666666666,33.9,18.3,25.604166666666668,-4.6875,10.625,0.0,0.0,0.0,0.0,12.0,29.2,58.3,253.4448078446884,28.7496,1.2083333333333333,1005.5916666666667,11.03,6.0,0.023000000000000003
2022-06-10,36.6,21.1,29.47083333333333,32.6,17.2,25.28333333333333,-10.083333333333334,8.833333333333334,0.0,0.0,0.0,0.0,13.0,17.6,36.4,282.7930495565583,29.5236,0.08333333333333333,1004.6291666666666,8.75,5.99,0.022541666666666665
2022-06-11,34.6,18.0,27.641666666666666,32.6,13.3,23.829166666666666,-10.658333333333333,8.083333333333334,0.0,0.0,0.0,0.0,13.0,13.4,22.7,25.869767594581454,29.6784,0.0,1004.3833333333333,7.74,5.25,0.024416666666666666
2022-06-12,34.6,19.0,27.729166666666668,31.8,16.0,24.412499999999998,-1.2375,16.708333333333332,0.0,0.0,0.0,0.0,12.0,19.8,37.8,117.58441944577129,29.0808,1.2916666666666667,1002.9499999999999,8.32,5.04,0.024374999999999997
2022-06-13,36.1,20.6,29.175,35.0,17.2,26.25,-2.4833333333333334,14.416666666666666,0.0,0.0,0.0,0.0,12.0,25.2,43.9,195.39398527441278,29.1744,0.125,1003.2833333333333,7.64,5.61,0.022375000000000003
2022-06-14,37.0,22.0,29.8125,34.2,18.1,26.129166666666666,-5.125,11.5,0.0,0.0,0.0,0.0,12.0,17.9,33.5,251.18845649881325,29.0052,0.875,1005.7291666666666,8.65,6.05,0.019125
2022-06-15,36.4,19.4,29.40416666666667,34.5,15.8,25.72083333333333,-6.295833333333333,10.583333333333334,0.0,0.0,0.0,0.0,12.0,24.0,42.5,271.5922843621071,29.34,0.0,1006.4708333333333,8.41,5.77,0.01858333333333333
2022-06-16,36.8,19.8,29.59166666666667,35.5,15.6,26.104166666666668,-7.370833333333334,9.708333333333334,0.0,0.0,0.0,0.0,13.0,13.8,25.6,349.2411503960043,29.5668,0.0,1005.6708333333332,7.82,5.95,0.016999999999999998
2022-06-17,35.8,22.3,29.28333333333333,33.6,18.6,26.258333333333336,-0.9249999999999999,14.958333333333334,0.0,0.0,0.0,0.0,12.0,15.8,33.1,47.23101785641056,29.106,0.0,1007.2208333333333,8.17,5.37,0.017791666666666667
2022-06-18,37.1,21.2,29.704166666666666,35.0,18.0,26.462500000000002,-0.5875,15.5,0.0,0.0,0.0,0.0,12.0,17.1,30.6,113.05940247669074,28.926,0.0,1007.0583333333334,8.62,5.78,0.01775
2022-06-19,38.0,23.2,30.983333333333334,36.2,20.0,27.866666666666664,-1.0708333333333333,13.75,0.0,0.0,0.0,0.0,12.0,18.4,36.7,86.57411938052337,28.8684,1.7916666666666667,1006.4583333333334,8.45,6.16,0.020375
2022-06-20,38.2,22.6,30.77916666666667,35.9,19.8,27.695833333333336,0.12083333333333335,14.833333333333334,0.0,0.0,0.0,0.0,12.0,28.1,51.1,48.42708792807715,27.936,4.458333333333333,1006.4833333333332,8.52,6.22,0.025541666666666667
2022-06-21,36.1,21.0,29.27916666666667,34.6,18.1,26.445833333333336,1.225,17.625,0.0,0.0,0.0,0.0,12.0,15.3,31.3,115.73316448285338,28.548,1.9583333333333333,1002.875,8.17,5.34,0.022875000000000003
2022-06-22,38.1,22.0,30.02916666666667,35.1,19.9,25.9375,-3.1958333333333333,14.041666666666666,0.0,0.0,0.0,0.0,12.0,31.4,60.5,257.27883496473487,28.512,0.375,997.7083333333334,9.67,6.32,0.021500000000000002
2022-06-23,36.1,20.7,28.770833333333332,31.4,17.3,23.929166666666664,-6.945833333333333,11.375,0.0,0.0,0.0,0.0,12.0,32.0,63.4,241.38882881119793,29.358,0.0,1002.6624999999999,9.99,5.72,0.02725
2022-06-24,35.6,18.0,27.3125,33.4,13.9,23.120833333333334,-9.6875,9.5,0.0,0.0,0.0,0.0,12.0,24.7,47.5,262.2253503981812,29.664,0.0,1006.5916666666667,8.75,5.63,0.027625
2022-06-25,35.1,19.7,28.495833333333334,33.5,15.8,24.795833333333334,-7.604166666666667,10.708333333333334,0.0,0.0,0.0,0.0,12.0,16.2,28.8,247.0619614381701,29.3292,0.0,1005.6291666666666,8.13,5.37,0.02625
2022-06-26,38.3,20.1,30.224999999999998,35.1,16.5,26.041666666666668,-5.104166666666667,10.625,0.0,0.0,0.0,0.0,11.0,23.7,51.8,250.51803883982979,24.8436,24.166666666666668,1002.6458333333334,8.59,6.36,0.02366666666666667
2022-06-27,37.9,20.0,30.34583333333333,35.4,16.8,27.15833333333333,-3.4,12.458333333333334,0.0,0.0,0.0,0.0,12.0,15.5,30.6,193.0046610466453,28.9908,0.0,1002.0458333333332,7.98,6.17,0.023624999999999997
2022-06-28,40.2,22.1,32.46666666666667,38.7,18.1,28.875,-6.433333333333334,8.291666666666666,0.0,0.0,0.0,0.0,11.0,18.1,29.5,233.00818681998868,27.954,10.0,1001.3583333333332,8.3,7.07,0.030875
2022-06-29,41.5,22.5,32.854166666666664,38.5,18.8,29.208333333333332,-6.604166666666667,8.208333333333334,0.0,0.0,0.0,0.0,12.0,17.2,42.5,59.7412640070752,28.3788,8.333333333333334,1000.5458333333332,8.44,7.64,0.03204166666666667
2022-06-30,40.3,24.1,33.300000000000004,36.7,19.7,28.875,-7.55,7.25,0.0,0.0,0.0,0.0,12.0,24.8,45.0,105.6152915668341,28.8972,0.0,1000.2458333333334,9.85,7.14,0.03125
2022-07-01,40.4,23.8,33.24166666666667,36.9,20.2,29.416666666666668,-4.2250000000000005,9.458333333333334,0.0,0.0,0.0,0.0,12.0,20.1,41.8,102.70443984474313,28.7496,0.0,999.9458333333333,9.24,7.12,0.030875
2022-07-02,41.4,23.1,33.7125,39.0,20.2,30.47083333333333,-3.0666666666666664,10.5,0.0,0.0,0.0,0.0,12.0,15.5,31.0,101.98224352844606,28.6164,0.0,996.7458333333334,8.48,7.5,0.032625
2022-07-03,41.6,24.0,33.2125,39.2,20.9,29.933333333333334,-1.425,11.833333333333334,0.0,0.0,0.0,0.0,12.0,20.4,39.6,71.72913489637618,28.5516,0.0,994.9916666666667,8.92,7.55,0.033625
2022-07-04,37.0,21.7,28.662499999999998,34.8,19.4,26.5125,6.8999999999999995,26.75,0.0,0.0,0.0,0.0,12.0,25.6,49.0,21.37175519750435,27.954,0.0,1000.6208333333334,8.46,5.39,0.03233333333333333
2022-07-05,33.5,19.5,26.9375,31.8,17.3,24.90833333333333,6.345833333333334,28.5,0.0,0.0,0.0,0.0,12.0,21.4,40.0,29.339685850055655,27.738,0.0,1004.2291666666666,7.7,4.21,0.026125
2022-07-06,35.5,19.3,27.8125,34.0,17.2,25.383333333333336,3.65,22.583333333333332,0.0,0.0,0.0,0.0,12.0,20.9,39.6,97.14844802449237,27.8928,0.0,1004.75,7.82,4.98,0.018208333333333333
2022-07-07,35.8,19.7,28.65833333333333,33.4,17.3,25.929166666666664,2.2333333333333334,19.291666666666668,0.0,0.0,0.0,0.0,12.0,17.4,33.8,107.71701360034716,27.5148,0.875,1005.7958333333332,7.86,5.15,0.015
2022-07-08,39.2,24.7,32.49166666666667,37.4,22.6,30.075,2.341666666666667,15.625,0.0,0.0,0.0,0.0,10.0,13.9,30.2,124.78413062475823,25.524,25.875,1000.8916666666668,7.51,6.33,0.013999999999999999
2022-07-09,39.9,23.5,32.52916666666667,38.8,20.5,29.558333333333334,0.375,13.5,0.0,0.0,0.0,0.0,11.0,21.7,38.9,73.75998147853369,26.3268,25.208333333333332,997.8625000000001,8.42,6.67,0.01475
2022-07-10,39.7,23.4,32.06666666666667,37.0,19.7,28.775000000000002,-1.5125,12.125,0.0,0.0,0.0,0.0,12.0,14.8,34.6,59.11190901752552,27.7812,1.5,998.7541666666666,8.53,6.67,0.015875
2022-07-11,39.3,23.2,32.483333333333334,37.2,20.0,29.28333333333333,-0.975,12.416666666666666,0.0,0.0,0.0,0.0,11.0,15.5,27.7,80.42899360449744,25.4412,36.416666666666664,1001.4958333333334,8.01,6.5,0.013958333333333335
2022-07-12,38.2,26.1,32.44583333333333,35.0,22.7,28.629166666666666,-1.9666666666666668,11.375,0.0,0.0,0.0,0.0,11.0,25.6,46.4,92.67390977833108,26.6724,30.666666666666668,1005.9791666666666,9.27,6.17,0.01375
2022-07-13,35.2,22.0,28.875,30.4,17.9,24.4375,-5.416666666666667,11.666666666666666,0.0,0.0,0.0,0.0,12.0,24.6,50.0,12.059573798590543,28.4688,0.3333333333333333,1006.9,9.35,5.36,0.012708333333333334
2022-07-14,33.8,17.6,26.775000000000002,31.6,14.0,23.22083333333333,-5.304166666666666,12.541666666666666,0.0,0.0,0.0,0.0,12.0,16.1,30.2,30.49454039625845,28.5012,0.0,1005.65,7.81,4.83,0.008208333333333333
2022-07-15,34.9,18.5,27.5,32.4,14.6,23.625,-2.8083333333333336,14.166666666666666,0.0,0.0,0.0,0.0,12.0,21.7,44.3,24.167592209273224,28.0116,0.0,1007.1125000000001,8.6,5.07,0.0053750000000000004
2022-07-16,34.6,19.8,27.883333333333336,32.1,15.9,24.4375,-2.591666666666667,14.875,0.0,0.0,0.0,0.0,12.0,18.4,38.2,32.229594356019426,28.116,0.0,1007.0916666666667,8.22,5.05,0.004833333333333334
2022-07-17,35.5,19.7,28.537499999999998,32.5,16.0,24.895833333333332,-6.8875,10.666666666666666,0.0,0.0,0.0,0.0,12.0,20.4,35.3,27.291336639574766,28.35,0.0,1006.2583333333333,7.71,5.46,0.002625
2022-07-18,36.1,19.3,29.454166666666666,34.0,15.4,25.991666666666664,-6.2124999999999995,10.25,0.0,0.0,0.0,0.0,12.0,14.0,28.8,58.9535924979195,28.2132,0.0,1006.2583333333333,7.58,5.61,0.006000000000000001
2022-07-19,36.1,21.3,29.6875,33.5,17.7,26.15833333333333,-4.770833333333333,11.125,0.0,0.0,0.0,0.0,12.0,18.6,33.8,37.56445390932266,28.0368,0.0,1006.8125,8.02,5.55,0.005625000000000001
2022-07-20,36.4,20.4,30.037499999999998,34.7,16.3,26.712500000000002,-4.904166666666667,10.75,0.0,0.0,0.0,0.0,12.0,15.8,28.8,34.94993981255469,28.0692,0.0,1004.7708333333334,7.64,5.66,0.003833333333333333
2022-07-21,37.6,20.8,30.525000000000002,36.3,17.7,27.604166666666668,-1.9041666666666668,13.166666666666666,0.0,0.0,0.0,0.0,12.0,9.7,24.8,67.21032999952303,27.7884,0.0,1002.3666666666667,7.48,6.0,0.002375
2022-07-22,39.3,23.1,32.74166666666667,38.7,20.3,30.262500000000003,-0.18333333333333335,13.041666666666666,0.0,0.0,0.0,0.0,12.0,14.0,25.6,41.40728346466098,27.0432,9.0,1001.7166666666667,7.2,6.52,0.00325
2022-07-23,41.0,23.6,32.895833333333336,38.5,20.9,30.2,-0.04583333333333333,13.5,0.0,0.0,0.0,0.0,11.0,18.5,36.7,74.4155237951921,26.5824,9.5,999.7583333333333,7.64,7.3,0.0026666666666666666
2022-07-24,40.5,23.8,33.00833333333333,39.1,21.1,29.795833333333334,-0.47500000000000003,12.958333333333334,0.0,0.0,0.0,0.0,11.0,21.5,37.4,210.46599615135315,25.1244,19.666666666666668,997.0458333333332,8.5,6.89,0.0036666666666666666
2022-07-25,39.6,24.8,32.354166666666664,37.1,19.8,28.116666666666664,-9.200000000000001,7.458333333333333,0.0,0.0,0.0,0.0,12.0,17.5,32.0,255.17097904289616,27.8496,5.083333333333333,997.9458333333333,9.11,6.89,0.0013750000000000001
2022-07-26,39.1,23.5,31.854166666666668,37.0,21.3,29.895833333333332,6.095833333333334,21.75,0.0,0.0,0.0,0.0,12.0,14.2,34.2,58.40316256106824,26.9532,10.583333333333334,1000.0,8.05,6.23,0.0004583333333333333
2022-07-27,39.2,25.2,33.175000000000004,37.7,23.6,31.195833333333336,7.379166666666666,21.625,0.0,0.0,0.0,0.0,11.0,20.5,38.2,77.01610410382976,25.0632,19.25,999.7208333333333,8.38,6.15,0.0
2022-07-28,36.4,24.6,30.391666666666666,37.7,25.4,30.691666666666666,14.5875,39.5,0.1,0.1,0.0,1.0,11.0,22.3,45.7,99.13165012845151,24.0012,32.541666666666664,1004.4041666666667,6.92,4.54,0.0013750000000000001
2022-07-29,33.6,22.7,27.625,34.3,23.7,28.40416666666667,16.075,50.666666666666664,2.2,2.2,0.0,4.0,11.0,17.7,41.0,103.64153883413819,22.6368,56.375,1008.2375000000001,6.0200000000000005,3.44,0.028375
2022-07-30,32.5,21.8,27.195833333333336,32.8,24.0,27.75833333333333,14.433333333333332,48.541666666666664,0.0,0.0,0.0,0.0,11.0,17.7,38.9,92.64498207488323,24.2028,28.708333333333332,1008.6041666666666,6.21,3.45,0.047125
2022-07-31,33.2,22.7,28.141666666666666,32.0,23.2,27.5125,10.820833333333333,36.25,0.0,0.0,0.0,0.0,11.0,13.9,31.7,104.00964445245158,22.9248,27.666666666666668,1005.3166666666666,6.2,4.1,0.046625
2022-08-01,35.4,22.7,30.058333333333334,34.3,21.0,27.900000000000002,5.795833333333333,23.75,0.0,0.0,0.0,0.0,11.0,16.8,31.7,74.30504437659447,23.5188,26.833333333333332,1004.2875,7.39,4.86,0.04724999999999999
2022-08-02,36.8,23.5,30.55,35.8,21.3,28.145833333333332,3.141666666666667,18.625,0.0,0.0,0.0,0.0,11.0,20.1,37.8,37.50846720133963,25.0992,14.291666666666666,1005.5333333333333,7.47,5.53,0.04700000000000001
2022-08-03,37.2,22.0,30.78333333333333,35.7,19.5,27.879166666666666,2.6,17.708333333333332,0.0,0.0,0.0,0.0,11.0,24.1,48.6,79.0945085412399,25.4916,13.0,1006.9541666666668,8.290000000000001,5.64,0.044125
2022-08-04,39.2,23.1,31.71666666666667,37.8,20.4,28.733333333333334,1.6666666666666667,15.666666666666666,0.0,0.0,0.0,0.0,11.0,25.3,50.8,86.82649187981252,26.0388,10.291666666666666,1006.8791666666666,8.51,6.46,0.042
2022-08-05,37.8,23.4,31.21666666666667,36.1,20.6,28.212500000000002,1.8583333333333334,15.958333333333334,0.0,0.0,0.0,0.0,11.0,21.4,37.8,95.99567654671347,26.568,0.375,1005.9125,8.42,5.91,0.041875
2022-08-06,37.5,22.5,30.579166666666666,36.0,19.6,27.925,2.3,17.291666666666668,0.0,0.0,0.0,0.0,11.0,14.0,28.8,108.06735993318013,26.3736,2.25,1004.0375,7.78,5.73,0.042583333333333334
2022-08-07,38.6,23.7,31.912499999999998,38.3,20.7,29.575,2.129166666666667,15.916666666666666,0.0,0.0,0.0,0.0,11.0,12.0,28.4,57.44985293666173,26.3376,10.25,1001.8874999999999,7.3100000000000005,6.12,0.04624999999999999
2022-08-08,39.6,23.3,32.6625,38.8,22.2,30.9875,5.170833333333333,19.75,0.0,0.0,0.0,0.0,11.0,15.4,27.7,2.88721477928742,25.5816,14.958333333333334,1002.4583333333334,7.22,6.44,0.044125
2022-08-09,39.9,25.9,33.483333333333334,39.4,24.0,31.395833333333332,3.8958333333333335,16.416666666666668,0.0,0.0,0.0,0.0,11.0,16.4,28.4,35.42128526976784,25.2432,27.5,1002.0583333333334,7.38,6.6,0.038625
