family,parameter_name,parameter_value,alpha,epsilon,gamma,seed,episode,steps
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,27,17
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,28,29
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,29,60
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,30,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,31,59
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,32,80
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,33,27
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,34,53
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,35,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,36,44
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,37,31
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,38,30
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,39,21
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,40,78
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,41,38
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,42,31
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,43,21
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,44,36
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,45,41
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,46,23
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,47,36
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,48,31
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,49,35
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,50,52
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,51,24
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,52,51
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,53,32
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,54,28
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,55,61
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,56,33
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,57,27
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,58,29
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,59,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,60,40
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,61,35
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,62,29
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,63,22
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,64,22
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,65,21
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,66,21
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,67,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,68,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,69,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,70,22
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,71,34
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,72,38
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,73,20
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,74,24
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,75,30
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,76,43
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,77,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,78,18
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,79,19
sarsa_lambda,lambda,0.500,0.700,0.100,0.990,42,80,28
