family,parameter_name,parameter_value,alpha,epsilon,gamma,seed,episode,steps
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,40,20
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,41,38
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,42,19
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,43,19
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,44,25
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,45,33
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,46,32
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,47,22
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,48,42
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,49,22
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,50,54
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,51,31
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,52,43
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,53,33
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,54,38
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,55,22
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,56,30
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,57,35
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,58,57
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,59,48
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,60,34
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,61,30
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,62,18
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,63,20
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,64,43
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,65,30
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,66,18
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,67,19
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,68,22
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,69,34
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,70,20
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,71,19
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,72,18
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,73,22
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,74,20
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,75,20
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,76,40
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,77,33
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,78,37
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,79,20
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,80,91
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,81,96
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,82,46
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,83,27
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,84,24
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,85,18
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,86,23
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,87,22
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,88,18
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,89,20
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,90,21
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,91,18
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,92,21
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,93,21
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,94,19
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,95,22
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,96,21
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,97,33
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,98,33
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,99,38
n_step_sarsa,n,10.000,0.500,0.100,0.990,123,100,41
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,1,1181
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,2,467
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,3,294
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,4,157
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,5,104
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,6,172
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,7,50
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,8,67
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,9,72
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,10,446
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,11,123
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,12,72
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,13,216
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,14,202
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,15,55
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,16,196
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,17,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,18,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,19,148
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,20,45
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,21,189
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,22,41
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,23,104
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,24,96
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,25,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,26,94
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,27,30
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,28,24
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,29,35
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,30,133
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,31,20
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,32,25
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,33,20
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,34,80
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,35,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,36,52
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,37,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,38,25
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,39,35
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,40,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,41,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,42,69
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,43,48
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,44,49
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,45,48
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,46,57
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,47,48
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,48,46
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,49,48
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,50,24
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,51,46
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,52,37
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,53,31
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,54,42
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,55,34
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,56,22
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,57,40
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,58,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,59,52
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,60,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,61,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,62,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,63,33
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,64,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,65,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,66,30
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,67,37
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,68,19
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,69,18
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,70,50
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,71,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,72,23
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,73,54
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,74,42
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,75,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,76,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,77,33
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,78,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,79,25
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,80,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,81,20
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,82,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,83,22
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,84,33
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,85,20
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,86,22
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,87,24
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,88,41
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,89,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,90,24
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,91,17
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,92,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,93,31
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,94,18
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,95,24
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,96,19
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,97,39
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,98,19
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,99,36
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,13,100,27
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,1,1080
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,2,791
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,3,177
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,4,120
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,5,414
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,6,45
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,7,68
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,8,170
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,9,54
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,10,141
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,11,159
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,12,72
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,13,291
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,14,35
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,15,161
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,16,151
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,17,49
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,18,246
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,19,100
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,20,60
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,21,54
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,22,48
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,23,64
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,24,53
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,25,111
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,26,73
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,27,64
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,28,39
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,29,60
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,30,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,31,63
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,32,57
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,33,44
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,34,24
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,35,34
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,36,111
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,37,35
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,38,25
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,39,25
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,40,107
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,41,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,42,45
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,43,59
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,44,56
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,45,45
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,46,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,47,19
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,48,42
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,49,34
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,50,36
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,51,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,52,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,53,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,54,27
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,55,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,56,56
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,57,23
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,58,40
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,59,22
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,60,56
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,61,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,62,45
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,63,48
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,64,40
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,65,17
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,66,21
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,67,78
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,68,40
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,69,18
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,70,33
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,71,44
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,72,22
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,73,23
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,74,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,75,18
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,76,40
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,77,40
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,78,30
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,79,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,80,35
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,81,20
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,82,18
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,83,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,84,20
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,85,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,86,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,87,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,88,23
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,89,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,90,30
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,91,18
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,92,18
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,93,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,94,30
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,95,34
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,96,25
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,97,27
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,98,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,99,21
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,42,100,19
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,1,1306
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,2,488
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,3,163
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,4,222
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,5,122
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,6,102
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,7,85
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,8,126
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,9,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,10,54
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,11,207
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,12,276
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,13,36
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,14,151
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,15,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,16,239
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,17,47
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,18,221
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,19,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,20,55
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,21,214
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,22,54
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,23,27
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,24,23
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,25,118
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,26,75
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,27,35
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,28,68
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,29,72
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,30,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,31,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,32,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,33,100
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,34,46
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,35,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,36,64
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,37,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,38,31
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,39,41
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,40,45
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,41,38
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,42,24
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,43,58
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,44,37
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,45,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,46,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,47,68
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,48,68
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,49,33
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,50,51
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,51,51
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,52,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,53,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,54,31
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,55,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,56,46
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,57,27
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,58,30
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,59,23
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,60,19
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,61,30
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,62,27
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,63,33
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,64,43
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,65,19
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,66,44
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,67,19
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,68,25
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,69,41
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,70,61
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,71,24
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,72,49
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,73,27
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,74,54
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,75,26
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,76,31
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,77,31
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,78,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,79,49
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,80,57
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,81,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,82,36
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,83,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,84,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,85,29
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,86,21
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,87,45
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,88,34
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,89,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,90,28
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,91,34
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,92,20
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,93,27
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,94,32
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,95,22
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,96,30
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,97,42
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,98,42
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,99,20
sarsa_lambda,lambda,0.000,0.500,0.100,0.990,123,100,18
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,1,1419
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,2,73
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,3,330
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,4,393
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,5,27
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,6,228
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,7,266
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,8,213
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,9,109
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,10,73
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,11,45
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,12,81
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,13,144
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,14,77
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,15,189
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,16,119
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,17,127
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,18,36
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,19,72
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,20,28
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,21,60
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,22,108
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,23,28
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,24,241
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,25,97
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,26,34
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,27,42
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,28,36
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,29,44
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,30,34
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,31,112
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,32,39
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,33,30
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,34,38
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,35,50
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,36,32
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,37,28
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,38,34
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,39,68
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,40,22
sarsa_lambda,lambda,0.100,0.500,0.100,0.990,13,41,49
